"source","country","topic","key","value","success","reason","updated_at","search_result.page","search_result.position","search_result.type","search_result.id","search_result.url","search_result.name","search_result.brand_name","search_result.image_url","search_result.min_price","search_result.max_price","search_result.currency","search_result.review_count","search_result.review_rating","search_result.offer_count","search_result.flags"
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","1","16","product","B0D9R1F7ZP","https://www.amazon.in/-/bn/dp/B0D9R1F7ZP/","EDNITA আল্ট্রা মিনি ওয়্যারলেস ব্লুটুথ স্পিকার সাথে হেভি মেটাল ইলেক্ট্রোপ্লেটিং রাউন্ড স্পিকার | ওয়্যারলেস পাওয়ার বাটন নিয়ন্ত্রিত, দীর্ঘস্থায়ী ব্যাটারি এবং 1 টির কুইক চার্জ প্যাক (মাল্টিকালার)","","https://m.media-amazon.com/images/I/418SigfmUnL._AC_UY654_QL65_.jpg","297.0","297.0","INR","849","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","17","product","B09HGSCL9Q","https://www.amazon.in/-/bn/dp/B09HGSCL9Q/","JBL JBL Pro সাউন্ড সহ 6 ওয়্যারলেস পোর্টেবল ব্লুটুথ স্পিকার ফ্লিপ করুন, 12 ঘন্টা অবধি প্লেটাইম, IP67 জল এবং ডাস্টপ্রুফ, PartyBoost এবং ব্যক্তিগতকরণ JBL অ্যাপ দ্বারা (মাইক ছাড়া, নীল)","","https://m.media-amazon.com/images/I/81MjIZM2H9L._AC_UY654_QL65_.jpg","8999.0","8999.0","INR","406","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","18","product","B0DYDRF64T","https://www.amazon.in/-/bn/dp/B0DYDRF64T/","Marshall Emberton III কমপ্যাক্ট পোর্টেবল ব্লুটুথ স্পিকার 32+ ঘন্টা প্লেটাইম, (360° সাউন্ড), ডাস্ট এবং ওয়াটারপ্রুফ (IP67) - সেজ সহ।","","https://m.media-amazon.com/images/I/51DnhNIku5L._AC_UY654_QL65_.jpg","17999.0","17999.0","INR","552","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","19","product","B0F48NP2CV","https://www.amazon.in/-/bn/dp/B0F48NP2CV/","boAt (2025 Stone 110 ব্লুটুথ স্পিকার 3W সিগনেচার সাউন্ড সহ, 15 ঘন্টা পর্যন্ত প্লেব্যাক, বিল্ট-ইন মাইক, TWS ফিচার, ব্লুটুথ v5.4, AUX পোর্ট, ভয়েস অ্যাসিস্ট্যান্ট এবং IPX4 (গ্রোভি গ্রে)","","https://m.media-amazon.com/images/I/81lHIlF6d2L._AC_UY654_QL65_.jpg","799.0","799.0","INR","333","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","20","product","B0BYZ26QGB","https://www.amazon.in/-/bn/dp/B0BYZ26QGB/","boAt Stone 352/358 ব্লুটুথ স্পিকার 10W RMS স্টেরিও সাউন্ড, IPX7 জল প্রতিরোধক, TWS বৈশিষ্ট্য, 12 ঘণ্টা পর্যন্ত মোট প্লেটাইম, মাল্টি-কম্প্যাটিবিলিটি মোড, JioSaavn-এ ফ্রি মিউজিক স্ট্রিমিং (রেজিং ব্ল্যাক)","","https://m.media-amazon.com/images/I/81Dl7qzd40L._AC_UY654_QL65_.jpg","1399.0","1399.0","INR","146","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","21","product","B0F8W3VKDZ","https://www.amazon.in/-/bn/dp/B0F8W3VKDZ/","PHILIPS Audio TAS1400BL ওয়্যারলেস ব্লুটুথ স্পিকার ডিপ বেস, প্যাসিভ রেডিয়েটর, 12W সাউন্ড আউটপুট, 1200mAh রিচার্জেবল ব্যাটারি, RGB লাইট মোড, 10H প্লেটাইম, TF/USB/BT মোড সাপোর্ট করে (নীল)","","https://m.media-amazon.com/images/I/712kYGkeC9L._AC_UY654_QL65_.jpg","1129.0","1129.0","INR","285","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","22","product","B097D69GJ1","https://www.amazon.in/-/bn/dp/B097D69GJ1/","Portronics SoundDrum 1 12W TWS পোর্টেবল ব্লুটুথ স্পিকার শক্তিশালী বেস সহ, ব্লুটুথ 5.3V, 360° সারাউন্ড সাউন্ড, USB ড্রাইভ ইন, টাইপ C ফাস্ট চার্জিং (নীল)","","https://m.media-amazon.com/images/I/61ygYGBZUBL._AC_UY654_QL65_.jpg","999.0","999.0","INR","73","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","23","product","B0C29CL98P","https://www.amazon.in/-/bn/dp/B0C29CL98P/","Sony SRS-XB100 ওয়্যারলেস ব্লুটুথ পোর্টেবল লাইটওয়েট সুপার-কমপ্যাক্ট ট্র্যাভেল স্পিকার, অতিরিক্ত-টেকসই IP67 জলরোধী এবং ধূলারোধী, 16 ঘন্টা ব্যাট, বহুমুখী স্ট্র্যাপ, অতিরিক্ত বেস এবং হ্যান্ডস-ফ্রি","","https://m.media-amazon.com/images/I/61C1YkP5lzL._AC_UY654_QL65_.jpg","2989.0","2989.0","INR","5","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","24","product","B0CX5C6WP3","https://www.amazon.in/-/bn/dp/B0CX5C6WP3/","JBL Go 4, ওয়্যারলেস আল্ট্রা পোর্টেবল ব্লুটুথ স্পিকার, প্রো সাউন্ড, ভাইব্রেন্ট কালার, জল এবং ডাস্ট প্রুফ, টাইপ C (মাইক ছাড়া, কালো)","","https://m.media-amazon.com/images/I/71HdLDJEEUL._AC_UY654_QL65_.jpg","3498.0","3498.0","INR","142","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","25","product","B09P53B3M5","https://www.amazon.in/-/bn/dp/B09P53B3M5/","ZEBRONICS Zeb-Buddy 100 পোর্টেবল BT v5.0 স্পিকার TWS, 20W RMS, তারযুক্ত মাইক কারাওকে, 5H ব্যাকআপ, RGB LED, AUX, USB, Micro SD, বিল্ট ইন রিচার্জেবল ব্যাটারি এবং মোবাইল হোল্ডার, কালো","","https://m.media-amazon.com/images/I/71poiJ97u9L._AC_UY654_QL65_.jpg","1399.0","1399.0","INR","45","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","26","product","B0D6W671R4","https://www.amazon.in/-/bn/dp/B0D6W671R4/","boAt Stone 352 Pro/Stone 358 Pro w/ 14W সিগনেচার সাউন্ড, 12 ঘন্টা পর্যন্ত প্লেব্যাক, RGB LED, TWS ফিচার, বিল্ট-ইন মাইক, BTv5.3, JioSaavn ব্লুটুথ স্পিকারে ফ্রি মিউজিক স্ট্রিমিং (গ্রোভি গ্রে)","","https://m.media-amazon.com/images/I/81bNiiPk68L._AC_UY654_QL65_.jpg","1699.0","1699.0","INR","146","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","27","product","B0DNFV8YQB","https://www.amazon.in/-/bn/dp/B0DNFV8YQB/","Portronics Apollo One 20W ওয়্যারলেস ব্লুটুথ পোর্টেবল স্পিকার সাথে ওয়্যারলেস কারাওকে মাইক, 5 ঘন্টা প্লেটাইম, RGB LED লাইট, ব্লুটুথ V5.3, ইজি গ্র্যাব হ্যান্ডেল, USB/AUX ইন/TF কার্ড, টাইপ C চার্জিং","","https://m.media-amazon.com/images/I/7145QM-EBcL._AC_UY654_QL65_.jpg","1349.0","1349.0","INR","13","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","28","product","B0DMV3BMGP","https://www.amazon.in/-/bn/dp/B0DMV3BMGP/","JBL Flip 7 ওয়্যারলেস পোর্টেবল ব্লুটুথ স্পিকার, AI সাউন্ড বুস্ট সহ বোল্ড প্রো সাউন্ড, 16 ঘন্টা প্লেটাইম, IP68 জল এবং ডাস্টপ্রুফ, Auracast দ্বারা মাল্টি-স্পিকার সংযোগ, ব্যক্তিগতকরণ অ্যাপ (কালো)","","https://m.media-amazon.com/images/I/81aJ4547UeL._AC_UY654_QL65_.jpg","12999.0","12999.0","INR","17","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","29","product","B0FKBJ3GJM","https://www.amazon.in/-/bn/dp/B0FKBJ3GJM/","boAt Stone 108, 3W সিগনেচার সাউন্ড, 12H ব্যাটারি, TWS ফিচার, IPX4, ব্লুটুথ স্পিকার, ওয়্যারলেস স্পিকার, পোর্টেবল স্পিকার (ট্রপিকাল ব্লু)","","https://m.media-amazon.com/images/I/61xaOfcDZZL._AC_UY654_QL65_.jpg","899.0","899.0","INR","26","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","30","product","B0DB29X1YX","https://www.amazon.in/-/bn/dp/B0DB29X1YX/","ZEBRONICS Igloo 1, 2.0 USB কম্পিউটার স্পিকার, 8 Watts, মাল্টিকালার LED, USB চালিত, AUX, PC, ল্যাপটপ, ডেস্কটপ, কালো রঙের জন্য ভলিউম কন্ট্রোল পড","","https://m.media-amazon.com/images/I/71gqSJ1uGIL._AC_UY654_QL65_.jpg","449.0","449.0","INR","19","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","31","product","B09V2J596T","https://www.amazon.in/-/bn/dp/B09V2J596T/","Portronics SoundDrum P 20W পোর্টেবল ব্লুটুথ স্পিকার সাথে 6-7 ঘন্টা প্লেব্যাক সময়, হ্যান্ডসফ্রি কলিং, USB স্লট, অক্স-ইন পোর্ট, টাইপ C চার্জিং (কালো)","","https://m.media-amazon.com/images/I/71zoEeTAszL._AC_UY654_QL65_.jpg","1999.0","1999.0","INR","242","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","2","32","product","B0C6QY4TTP","https://www.amazon.in/-/bn/dp/B0C6QY4TTP/","ZEBRONICS সাউন্ড ফিস্ট 90 10W আউটপুট, পোর্টেবল ওয়্যারলেস স্পিকার ব্লুটুথ v5.0 সহ, TWS, 6.3mm তারযুক্ত মাইক, USB, mSD, AUX, মোবাইল হোল্ডার এবং RGB লাইট সহ","","https://m.media-amazon.com/images/I/718mnMXpj5L._AC_UY654_QL65_.jpg","899.0","899.0","INR","1","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","33","product","B07YNTJ8ZM","https://www.amazon.in/-/bn/dp/B07YNTJ8ZM/","Zebronics Zeb-county ব্লুটুথ স্পিকার সহ বিল্ট ইন FM রেডিও, Aux ইনপুট এবং কল ফাংশন","","https://m.media-amazon.com/images/I/81U3kN9bf1L._AC_UY654_QL65_.jpg","499.0","499.0","INR","191","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","34","product","B08SBH499M","https://www.amazon.in/-/bn/dp/B08SBH499M/","Zebronics স্পীকার","","https://m.media-amazon.com/images/I/71YE6C0dtZL._AC_UY654_QL65_.jpg","599.0","599.0","INR","72","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","35","product","B0791H74NT","https://www.amazon.in/-/bn/dp/B0791H74NT/","ল্যাপটপ (কালো) এবং Pc -র জন্য দূরবর্তী ফিল্ড ড্রাইভার এবং প্যাসিভ রেডিয়েটর সহ ক্রিয়েটিভ 2.0 ইউএসবি চালিত ডেক্সটপ স্পিকার","","https://m.media-amazon.com/images/I/51uD9NEttxL._AC_UY654_QL65_.jpg","1799.0","1799.0","INR","685","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","36","product","B0DRSMSJ95","https://www.amazon.in/-/bn/dp/B0DRSMSJ95/","ZEBRONICS Sound Feast 75, পোর্টেবল ব্লুটুথ স্পিকার, 14 Watts, 10 ঘন্টা প্লেব্যাক, স্বচ্ছ বডি, ডুয়াল 6.6 cm ড্রাইভার, ক্যারি স্ট্র্যাপ, ব্লুটুথ v5.3 | TWS | mSD | AUX (সবুজ)","","https://m.media-amazon.com/images/I/716aTnBFQsL._AC_UY654_QL65_.jpg","1299.0","1299.0","INR","92","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","37","product","B0C296VD7T","https://www.amazon.in/-/bn/dp/B0C296VD7T/","Sony SRS-XB100 ওয়্যারলেস ব্লুটুথ পোর্টেবল লাইটওয়েট সুপার-কমপ্যাক্ট ট্র্যাভেল স্পিকার, অতিরিক্ত-টেকসই IP67 জলরোধী এবং ধূলারোধী, 16 ঘন্টা ব্যাট, বহুমুখী স্ট্র্যাপ, অতিরিক্ত বেস এবং হ্যান্ডস-ফ্রি","","https://m.media-amazon.com/images/I/81c4-u9nvhL._AC_UY654_QL65_.jpg","2989.0","2989.0","INR","5","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","38","product","B08NQXP8CR","https://www.amazon.in/-/bn/dp/B08NQXP8CR/","HP 360 মনো পোর্টেবল সিলভার ব্লুটুথ স্পিকার বিল্ট-ইন মাইক্রোফোন Ip54 ডাস্ট এবং ওয়াটার রেজিস্ট্যান্স (2D801AA) সহ","","https://m.media-amazon.com/images/I/41Rql2Ck6EL._AC_UY500_QL65_.jpg","923.0","923.0","INR","215","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","39","product","B0FJRC3SC8","https://www.amazon.in/-/bn/dp/B0FJRC3SC8/","UBON Shahenshah SP-65G, 20 watt পোর্টেবল ব্লুটুথ স্পিকার, 10 ঘন্টা দীর্ঘ প্লেটাইম, RGB লাইট, একাধিক সংযোগ ওয়্যারলেস পার্টি স্পিকার (সোনালী)","","https://m.media-amazon.com/images/I/8180p9P0MyL._AC_UY654_QL65_.jpg","859.0","859.0","INR","14","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","40","product","B0CVQ75VM2","https://www.amazon.in/-/bn/dp/B0CVQ75VM2/","Boat Stone Spinx Pro ব্লুটুথ স্পিকার 20 W RMS সাউন্ড সহ, 8 ঘন্টা অবধি প্লেটাইম, BTv5.0, বিল্ট-ইন মাইক, RGB LEDs, TWS ফিচার, TF কার্ড, AUX পোর্ট এবং USB টাইপ-C পোর্ট (মিডনাইট ব্ল্যাক)","","https://m.media-amazon.com/images/I/71GNqOPWAuL._AC_UY654_QL65_.jpg","2299.0","2299.0","INR","1","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","41","product","B0D44NXP4D","https://www.amazon.in/-/bn/dp/B0D44NXP4D/","JBL Go 4, ওয়্যারলেস আল্ট্রা পোর্টেবল ব্লুটুথ স্পিকার, প্রো সাউন্ড, প্রাণবন্ত রঙ, জল এবং ধূলিকণা রোধী, টাইপ C (মাইক ছাড়া, বালি)","","https://m.media-amazon.com/images/I/71qZLWC4WSL._AC_UY654_QL65_.jpg","3999.0","3999.0","INR","142","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","42","product","B0F8W13YV4","https://www.amazon.in/-/bn/dp/B0F8W13YV4/","PHILIPS Audio TAS2400BK স্টিরিও সাউন্ড, 32W RMS, 2400mAh রিচার্জেবল ব্যাটারি, BT v5.3 সংযোগ, IPX4 ওয়াটারপ্রুফ, TF/USB/BT মোড সমর্থন করে হ্যাঙ্গিং স্ট্র্যাপ সহ (কালো)","","https://m.media-amazon.com/images/I/7123zmkLYkL._AC_UY654_QL65_.jpg","1997.0","1997.0","INR","94","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","43","product","B0DTYYS3XY","https://www.amazon.in/-/bn/dp/B0DTYYS3XY/","ZEBRONICS Sound Feast 85, পোর্টেবল ব্লুটুথ স্পিকার, 30 Watts, 7 ঘন্টা পর্যন্ত প্লেব্যাক, ডুয়াল প্যাসিভ রেডিয়েটর, BTv5.3 | TWS | USB, RGB LED, কল ফাংশন, ক্যারি স্ট্র্যাপ, ডিপ বাস (কালো)","","https://m.media-amazon.com/images/I/81-JCC4hK5L._AC_UY654_QL65_.jpg","2299.0","2299.0","INR","372","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","44","product","B0FLKB3S32","https://www.amazon.in/-/bn/dp/B0FLKB3S32/","HAMMER Wave 10W ব্লুটুথ স্পিকার 8 ঘন্টা পর্যন্ত প্লেটাইম, TWS ফাংশন, ভারতে তৈরি, বিল্ট-ইন মাইক, BTv5.4, USB পোর্ট, টাইপ-C ইন্টারফেস ওয়্যারলেস ব্লুটুথ স্পিকার ঝুলন্ত লুপ সহ (কালো)","","https://m.media-amazon.com/images/I/71ElSjhnysL._AC_UY654_QL65_.jpg","699.0","699.0","INR","112","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","45","product","B0CL2HP1J4","https://www.amazon.in/-/bn/dp/B0CL2HP1J4/","ZEBRONICS Pluto 2-2.1 চ্যানেল ডেস্কটপ স্পিকার 15 watts আউটপুট, ব্লুটুথ 5.0, USB, mSD, FM, 3.5mm জ্যাক লাইন ইনপুট, ইনবিল্ট ভলিউম কন্ট্রোল, USB চালিত, RGB লাইট সহ","","https://m.media-amazon.com/images/I/71OS1KHe2AL._AC_UY654_QL65_.jpg","1299.0","1299.0","INR","41","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","46","product","B0DJMG47F2","https://www.amazon.in/-/bn/dp/B0DJMG47F2/","FRONTECH 1.0 USB চালিত মাল্টিমিডিয়া স্পিকার RGB লাইট সহ | 10W আউটপুট পাওয়ার | AUX/USB কানেক্টিভিটি | ল্যাপটপ, PC, মোবাইলের জন্য | ভলিউম কন্ট্রোল (SPK-0008, কালো)","","https://m.media-amazon.com/images/I/71W-Foa0VEL._AC_UY654_QL65_.jpg","459.0","459.0","INR","155","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","47","product","B0DG2ZHKCZ","https://www.amazon.in/-/bn/dp/B0DG2ZHKCZ/","pTron নতুন লঞ্চ হওয়া ফিউশন হুক v2 6W ব্লুটুথ স্পিকার 8 ঘন্টা প্লেটাইম, 2.04"" প্রাচীন সাউন্ডের জন্য নিও ড্রাইভার, মিনি সাইজের পোর্টেবল স্পিকার, BTv5.1 সংযোগ, TWS বৈশিষ্ট্য এবং টাইপ C চার্জিং (কালো)","","https://m.media-amazon.com/images/I/51-0UzU7-DL._AC_UY654_QL65_.jpg","599.0","599.0","INR","944","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","3","48","product","B0D76YMVZ6","https://www.amazon.in/-/bn/dp/B0D76YMVZ6/","pTron নতুন লঞ্চ করা Fusion Bliss 16W ব্লুটুথ স্পিকার সাথে ওয়্যারলেস কারাওকে মাইক, 6 ঘন্টা প্লেটাইম, ভাইব্রেন্ট RGB লাইট, ভয়েস এফেক্টস, মাল্টি-প্লে মোড BT5.3/TF কার্ড এবং টাইপ-C চার্জিং পোর্ট (কালো)","","https://m.media-amazon.com/images/I/61q5ABBPVXL._AC_UY654_QL65_.jpg","1199.0","1199.0","INR","47","100","",""
"amazon","in","search_results","term","speakers","true","","2026-01-09 13:38:11 UTC","4","49","product","B08PGYLCQB","https://www.amazon.in/-/bn/dp/B08PGYLCQB/","Mivi Roam 2 ব্লুটুথ স্পীকার. বহনযোগ্য 5W তারবিহীন স্পীকার. জলরোধী, ব্লুটুথ 5.0, TWS এবং ফোন, ল্যাপটপ, টিভি ইত্যাদির সাথে সংযুক্ত","","https://m.media-amazon.com/images/I/81QP3C+rTbL._AC_UY654_QL65_.jpg","899.0","899.0","INR","443","100","",""
