"source","country","topic","key","value","success","reason","updated_at","search_result.page","search_result.position","search_result.type","search_result.id","search_result.url","search_result.name","search_result.brand_name","search_result.image_url","search_result.min_price","search_result.max_price","search_result.currency","search_result.review_count","search_result.review_rating","search_result.offer_count","search_result.flags"
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","1","16","product","B07WHRDNFF","https://www.amazon.in/-/bn/dp/B07WHRDNFF/","vivo Y19e (টাইটানিয়াম সিলভার, 4GB RAM, 64GB স্টোরেজ) নো কস্ট EMI / অতিরিক্ত এক্সচেঞ্জ অফার সহ | চার্জার সহ","","https://m.media-amazon.com/images/I/71wLZ1OCehL._AC_UY654_QL65_.jpg","8999.0","8999.0","INR","504","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","17","product","B0D4JLSGBB","https://www.amazon.in/-/bn/dp/B0D4JLSGBB/","Motorola Edge 50 Fusion 5G (মার্শমেলো ব্লু, 12GB RAM, 256GB স্টোরেজ)","","https://m.media-amazon.com/images/I/510jP6IUOrL._AC_UY654_QL65_.jpg","21880.0","21880.0","INR","11","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","18","product","B0FSKXG9LZ","https://www.amazon.in/-/bn/dp/B0FSKXG9LZ/","HMD Touch 4G, বিশ্বের প্রথম হাইব্রিড ফোন | এক্সপ্রেস চ্যাট (Android এবং iOS এর সাথে কাজ করে), ক্লাউড ফোন অ্যাপস, Wi-Fi এবং হটস্পটের মাধ্যমে চ্যাট এবং ভিডিও কল উপভোগ করুন, 1 বছরের প্রতিস্থাপনের","","https://m.media-amazon.com/images/I/7109zH4hsNL._AC_UY654_QL65_.jpg","4199.0","4199.0","INR","75","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","19","product","B0FN7RN9TH","https://www.amazon.in/-/bn/dp/B0FN7RN9TH/","Samsung Galaxy M17 5G (স্যাফায়ার ব্ল্যাক, 4GB RAM, 128GB স্টোরেজ) | 50MP OIS ট্রিপল ক্যামেরা| গরিলা গ্লাস ভিক্টাস | IP54 রেটিং | 6 Gen of OS আপগ্রেড| AI| সার্কল টু সার্চ| জেমিনি লাইভ | চার্জার ছাড়া","","https://m.media-amazon.com/images/I/71AsOAOVQmL._AC_UY654_QL65_.jpg","14499.0","14499.0","INR","807","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","20","product","B0DZTQ44FC","https://www.amazon.in/-/bn/dp/B0DZTQ44FC/","Nothing Phone (3a) Pro 5G (Black, 8GB RAM + 256GB Storage)","","https://m.media-amazon.com/images/I/61z7L-CrjYL._AC_UY654_QL65_.jpg","29835.0","29835.0","INR","199","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","21","product","B0F194NC2H","https://www.amazon.in/-/bn/dp/B0F194NC2H/","Vivo T4x 5G (মেরিন ব্লু, 128 GB) (8 GB RAM)","","https://m.media-amazon.com/images/I/81-HKhoE-JL._AC_UY654_QL65_.jpg","16499.0","16499.0","INR","35","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","22","product","B0G3SWTTQ7","https://www.amazon.in/-/bn/dp/B0G3SWTTQ7/","Motorola G57 Power 5G (কর্সের, 8GB RAM, 128GB স্টোরেজ) | Snapdragon 6s Gen 4 প্রসেসর | 6.72"" FHD+ ডিসপ্লে | 50MP LYT-600 + 8MP আলট্রাওয়াইড | 8MP সেলফি ক্যামেরা | 7000mAh ব্যাটারি, 33W টার্বো পাওয়ার","","https://m.media-amazon.com/images/I/41kKGEM47iL._AC_UY436_QL65_.jpg","15239.0","15239.0","INR","30","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","23","product","B0DP91YFG3","https://www.amazon.in/-/bn/dp/B0DP91YFG3/","Lava O3 (গ্লসি হোয়াইট, 3 GB RAM, 64 GB স্টোরেজ) | বৃহত্তম 6.75"" HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং ফোন-কভার বাক্সে","","https://m.media-amazon.com/images/I/51yt934CiPL._AC_UY654_QL65_.jpg","5799.0","5799.0","INR","11","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","24","product","B0F6CY1S9Z","https://www.amazon.in/-/bn/dp/B0F6CY1S9Z/","Google Pixel 9A (ওবসিডিয়ান, 256 GB) (8 GB RAM)","","https://m.media-amazon.com/images/I/61vPDPr-RzL._AC_UY654_QL65_.jpg","40300.0","40300.0","INR","277","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","25","product","B0F3P4D4R3","https://www.amazon.in/-/bn/dp/B0F3P4D4R3/","Redmi A5 Pondicherry Blue (4GB RAM 128GB স্টোরেজ) | রয়্যাল ডিজাইন | সেগমেন্টের বৃহত্তম 17.47cm (6.88) এবং স্মুটেস্ট 120Hz ডিসপ্লে | 5200mAh বড় ব্যাটারি | 2TB পর্যন্ত প্রসারণযোগ্য স্টোরেজ","","https://m.media-amazon.com/images/I/51EAIIHKE0L._AC_UY654_QL65_.jpg","7999.0","7999.0","INR","566","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","26","product","B0F9TS623W","https://www.amazon.in/-/bn/dp/B0F9TS623W/","realme NARZO 80 Lite 5G (অনিক্স ব্ল্যাক, 6GB+128GB) | 6000mAh দীর্ঘস্থায়ী ব্যাটারি | MediaTek Dimensity 6300 5G | AI Assist | IP64 রেটেড জল এবং ধুলো প্রতিরোধ | মিলিটারি-গ্রেড স্থায়িত্ব","","https://m.media-amazon.com/images/I/71R6-3GIe2L._AC_UY654_QL65_.jpg","12499.0","12499.0","INR","3","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","27","product","B0C5RJDJPV","https://www.amazon.in/-/bn/dp/B0C5RJDJPV/","Nokia অল-নিউ 105 সিঙ্গেল সিম কিপ্যাড ফোন বিল্ট-ইন UPI পেমেন্ট, দীর্ঘস্থায়ী ব্যাটারি, ওয়্যারলেস FM রেডিও সহ | 1 বছরের রিপ্লেসমেন্ট গ্যারান্টি | সায়ান","","https://m.media-amazon.com/images/I/61v3V9bh1iL._AC_UY654_QL65_.jpg","1199.0","1199.0","INR","15","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","28","product","B0FJFVBSF4","https://www.amazon.in/-/bn/dp/B0FJFVBSF4/","Redmi 15 5G ফ্রস্টেড হোয়াইট 8GB + 256GB | সেগমেন্টের বৃহত্তম 7000mAhA ব্যাটারি | সেগমেন্টের বৃহত্তম ডিসপ্লে 17.53cm (6.9) 144Hz পর্যন্ত | Snapdragon 6s Gen 3 | 18W রিভার্স চার্জিং | 50MP AI ডুয়াল","","https://m.media-amazon.com/images/I/71v4+LA3M6L._AC_UY654_QL65_.jpg","18499.0","18499.0","INR","11","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","29","product","B0G49VMCZ3","https://www.amazon.in/-/bn/dp/B0G49VMCZ3/","realme NARZO 90 5G (বিজয় গোল্ড, 8GB+128GB) | 7000mAh বৃহত্তম ব্যাটারি | 60W দ্রুততম চার্জিং | 50MP ফ্রন্ট এবং রিয়ার AI ক্যামেরা | 4000nits উজ্জ্বল ডিসপ্লে | AI অ্যাসিস্ট | IP69 ধুলো এবং জল প্রতিরোধী","","https://m.media-amazon.com/images/I/811u8KqIIVL._AC_UY654_QL65_.jpg","18499.0","18499.0","INR","79","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","30","product","B0F83HMDDR","https://www.amazon.in/-/bn/dp/B0F83HMDDR/","Lava Bold N1 (রেডিয়েন্ট ব্ল্যাক, 4 GB RAM, 64 GB স্টোরেজ) | 6.75 inch (90 Hz) HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং","","https://m.media-amazon.com/images/I/61ashrm0SzL._AC_UY654_QL65_.jpg","5999.0","5999.0","INR","500","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","31","product","B0F2HDWBNK","https://www.amazon.in/-/bn/dp/B0F2HDWBNK/","iQOO Z10 5G (গ্লেসিয়ার সিলভার, 12GB RAM, 256GB স্টোরেজ) | ভারতের সর্বকালের বৃহত্তম 7300 mAh ব্যাটারি | Snapdragon 7s Gen 3 প্রসেসর | সেগমেন্টে উজ্জ্বলতম কোয়াড কার্ভড AMOLED ডিসপ্লে","","https://m.media-amazon.com/images/I/61ca566nQ0L._AC_UY654_QL65_.jpg","26999.0","26999.0","INR","42","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","2","32","product","B0FDB9ZCTD","https://www.amazon.in/-/bn/dp/B0FDB9ZCTD/","Samsung Galaxy M36 5G (VBlack, 8 GB RAM, 128 GB স্টোরেজ) | সার্কল টু সার্চ| Google Gemini| কর্নিং গরিলা গ্লাস ভিক্টাস+| 7.7mm স্লিম| AI বর্ধিত 50 MP OIS ট্রিপল ক্যামেরা| তুলনাহীন নাইটোগ্রাফি","","https://m.media-amazon.com/images/I/61FcXMhjr8L._AC_UY654_QL65_.jpg","21499.0","21499.0","INR","36","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","33","product","B0FDB9ZCTD","https://www.amazon.in/-/bn/dp/B0FDB9ZCTD/","Samsung Galaxy M36 5G (VBlack, 8 GB RAM, 128 GB স্টোরেজ) | সার্কল টু সার্চ| Google Gemini| কর্নিং গরিলা গ্লাস ভিক্টাস+| 7.7mm স্লিম| AI বর্ধিত 50 MP OIS ট্রিপল ক্যামেরা| তুলনাহীন নাইটোগ্রাফি","","https://m.media-amazon.com/images/I/61FcXMhjr8L._AC_UY654_QL65_.jpg","21499.0","21499.0","INR","36","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","34","product","B0F193CRS5","https://www.amazon.in/-/bn/dp/B0F193CRS5/","VIVO T4x (Pronto Purple, 8GB, 128GB)","","https://m.media-amazon.com/images/I/81SpTOTVQAL._AC_UY654_QL65_.jpg","16499.0","16499.0","INR","644","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","35","product","B0F83HMDDR","https://www.amazon.in/-/bn/dp/B0F83HMDDR/","Lava Bold N1 (রেডিয়েন্ট ব্ল্যাক, 4 GB RAM, 64 GB স্টোরেজ) | 6.75 inch (90 Hz) HD+ ডিসপ্লে | 13MP AI ডুয়াল রিয়ার ক্যামেরা | 5000 mAh ব্যাটারি | সিকিউর ফেস আনলক | ফিঙ্গারপ্রিন্ট রিডার | চার্জার এবং","","https://m.media-amazon.com/images/I/61ashrm0SzL._AC_UY654_QL65_.jpg","5999.0","5999.0","INR","500","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","36","product","B0FZSWZZW2","https://www.amazon.in/-/bn/dp/B0FZSWZZW2/","OnePlus 15R | 12GB+256GB | চারকোল ব্ল্যাক | বিশ্বের প্রথম Snapdragon 8 Gen 5 | 7400mAh ব্যাটারি | ব্যক্তিগতকৃত AI | গেম-চেঞ্জিং 165Hz ডিসপ্লে | IP68 IP69 IP66 এবং IP69K | 4K 120fps ভিডিও","","https://m.media-amazon.com/images/I/61AsNTuJ6mL._AC_UY654_QL65_.jpg","47998.0","47998.0","INR","137","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","37","product","B0D78X544X","https://www.amazon.in/-/bn/dp/B0D78X544X/","Redmi 13 5G, হাওয়াইয়ান ব্লু, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP প্রো গ্রেড ক্যামেরা | 6.79in সেগমেন্টের বৃহত্তম ডিসপ্লে","","https://m.media-amazon.com/images/I/81CQZB2t52L._AC_UY654_QL65_.jpg","13899.0","13899.0","INR","5","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","38","product","B0G1YM8511","https://www.amazon.in/-/bn/dp/B0G1YM8511/","Motorola G67 Power 5G (প্যানটোন প্যারাসুট বেগুনি, 8GB RAM, 128GB স্টোরেজ) | 6.7"" FHD+ 120Hz LCD ডিসপ্লে | Snapdragon 7s Gen2 প্রসেসর | 50MP + 8MP UW ক্যামেরা | 30W চার্জার সহ 7000mAh ব্যাটারি | IP64","","https://m.media-amazon.com/images/I/41ArOGwXLaL._AC_UY436_QL65_.jpg","15790.0","15790.0","INR","13","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","39","product","B0D73TQLFZ","https://www.amazon.in/-/bn/dp/B0D73TQLFZ/","Samsung Galaxy Z Fold6 5G স্মার্টফোন Galaxy AI সহ (সিলভার শ্যাডো, 12GB RAM, 256GB স্টোরেজ), 50MP হাই-রেজোলিউশন ক্যামেরা, Snapdragon 8 Gen 3, Google Gemini","","https://m.media-amazon.com/images/I/61BgEfmZC8L._AC_UY654_QL65_.jpg","109999.0","109999.0","INR","339","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","40","product","B0DXF1JBH5","https://www.amazon.in/-/bn/dp/B0DXF1JBH5/","Samsung Galaxy A06 5G (গ্রে, 4GB RAM, 64GB স্টোরেজ) | 50MP ডুয়াল ক্যামেরা | 4 Gen OS আপগ্রেড | IP54 রেটিং | ভয়েস ফোকাস","","https://m.media-amazon.com/images/I/71LnNBLykaL._AC_UY654_QL65_.jpg","11999.0","11999.0","INR","318","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","41","product","B0FR9G417V","https://www.amazon.in/-/bn/dp/B0FR9G417V/","vivo V60e 5G (এলিট পার্পল, 8GB RAM, 128GB স্টোরেজ) নো কস্ট EMI/অতিরিক্ত এক্সচেঞ্জ অফার সহ","","https://m.media-amazon.com/images/I/71BiI-RQ+-L._AC_UY654_QL65_.jpg","29999.0","29999.0","INR","275","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","42","product","B0F77VWZM5","https://www.amazon.in/-/bn/dp/B0F77VWZM5/","CMF ফোন 2 প্রো 5G (হালকা সবুজ, 8GB RAM, 128GB স্টোরেজ)","","https://m.media-amazon.com/images/I/61nFKBxklcL._AC_UY654_QL65_.jpg","18399.0","18399.0","INR","396","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","43","product","B0G2B2QVLL","https://www.amazon.in/-/bn/dp/B0G2B2QVLL/","REDMI 15C 5G ডাস্ক পার্পল 6GB + 128GB | রয়্যাল ডিজাইন | বিশাল 6000mAh ব্যাটারি | সেগমেন্টের বৃহত্তম 17.53cm ডিসপ্লে 120Hz পর্যন্ত | MediaTek Dimensity 6300 | 33W দ্রুত চার্জিং | 50MP AI ডুয়াল","","https://m.media-amazon.com/images/I/719GNPKA8OL._AC_UY654_QL65_.jpg","13999.0","13999.0","INR","76","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","44","product","B0F77XPC16","https://www.amazon.in/-/bn/dp/B0F77XPC16/","CMF ফোন 2 প্রো 5G (সাদা, 8GB RAM, 256GB স্টোরেজ)","","https://m.media-amazon.com/images/I/41jgMBzZ0KL._AC_UY500_QL65_.jpg","20800.0","20800.0","INR","199","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","45","product","B0G3X99DLF","https://www.amazon.in/-/bn/dp/B0G3X99DLF/","realme P4X 5G স্মার্টফোন 6.72 inch, 7000mAh ব্যাটারি, 45W ফাস্ট চার্জিং ডাইমেনসিটি 7400 আল্ট্রা 4nm অক্টা-কোর চিপসেট প্রসেসর (সবুজ, 128, GB, 6, GB)","","https://m.media-amazon.com/images/I/71+nUkNc2rL._AC_UY654_QL65_.jpg","15399.0","15399.0","INR","13","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","46","product","B0DPW21322","https://www.amazon.in/-/bn/dp/B0DPW21322/","Motorola G35 5G (মিডনাইট ব্ল্যাক, 4+128)","","https://m.media-amazon.com/images/I/61Krt4z4KmL._AC_UY654_QL65_.jpg","10790.0","10790.0","INR","382","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","47","product","B0G485GN9S","https://www.amazon.in/-/bn/dp/B0G485GN9S/","Nothing Phone (3a) Lite (সাদা, 256 GB) (8 GB RAM)","","https://m.media-amazon.com/images/I/717B2B7Hm8L._AC_UY654_QL65_.jpg","22299.0","22299.0","INR","1","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","3","48","product","B0G14HJLGD","https://www.amazon.in/-/bn/dp/B0G14HJLGD/","Google Pixel 10 Pro (চীনামাটির বাসন, 256 GB) (16 GB RAM)","","https://m.media-amazon.com/images/I/31gNV1NPgwL._AC_UY436_QL65_.jpg","99589.0","99589.0","INR","1","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","4","49","product","B0FVWFSWD7","https://www.amazon.in/-/bn/dp/B0FVWFSWD7/","Motorola Moto g06 Power (প্যানটোন টেন্ড্রিল, 4GB RAM, 64GB স্টোরেজ) | 7000mAh ব্যাটারি | 6.88"" 120Hz HD+ ডিসপ্লে | 50MP ক্যামেরা | Android 15 | MediaTek Helio G81 | IP64 | গরিলা গ্লাস 3","","https://m.media-amazon.com/images/I/51dC2j6AEfL._AC_UY654_QL65_.jpg","8455.0","8455.0","INR","20","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","4","50","product","B0DRKM9R41","https://www.amazon.in/-/bn/dp/B0DRKM9R41/","POCO C75 5G, Enchanted Green (4GB, 64GB)","","https://m.media-amazon.com/images/I/61HGhIw9m2L._AC_UY654_QL65_.jpg","8490.0","8490.0","INR","14","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","4","51","product","B0DPS62DYH","https://www.amazon.in/-/bn/dp/B0DPS62DYH/","OnePlus 13R | OnePlus AI সহ স্মার্ট | লাইফটাইম ডিসপ্লে ওয়ারেন্টি (12GB RAM, 256GB স্টোরেজ Nebula Noir)","","https://m.media-amazon.com/images/I/61muVCIy-uL._AC_UY654_QL65_.jpg","40999.0","40999.0","INR","37","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","4","52","product","B0F7LMLR28","https://www.amazon.in/-/bn/dp/B0F7LMLR28/","Samsung Galaxy S25 Edge 5G AI স্মার্টফোন (টাইটানিয়াম সিলভার, 12GB RAM, 512GB স্টোরেজ) | যথার্থ টাইটানিয়াম দিয়ে নির্মিত | আল্ট্রা-স্লিক এবং প্রিমিয়াম 200 MP ক্যামেরা সহ | Snapdragon 8 Elite for","","https://m.media-amazon.com/images/I/71Rn0YmeDuL._AC_UY654_QL65_.jpg","101999.0","101999.0","INR","43","100","",""
"amazon","in","search_results","term","phone","true","","2026-01-09 16:39:07 UTC","4","53","product","B0FPFM8HPN","https://www.amazon.in/-/bn/dp/B0FPFM8HPN/","Google Pixel 10 Pro 5G (মুনস্টোন, 16GB RAM, 256GB স্টোরেজ)","","https://m.media-amazon.com/images/I/31y93k7DsXL._AC_UY436_QL65_.jpg","98999.0","98999.0","INR","2","100","",""
