"source","country","topic","key","value","success","reason","updated_at","search_result.page","search_result.position","search_result.type","search_result.id","search_result.url","search_result.name","search_result.brand_name","search_result.image_url","search_result.min_price","search_result.max_price","search_result.currency","search_result.review_count","search_result.review_rating","search_result.offer_count","search_result.flags"
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","24","product","B01DEWVZ2C","https://www.amazon.in/-/bn/dp/B01DEWVZ2C/","JBL C100SI তারযুক্ত ইন-ইয়ার হেডফোন মাইক সহ, খাঁটি বেস সাউন্ড, ওয়ান বোতাম মাল্টি-ফাংশন রিমোট, প্রিমিয়াম মেটালিক ফিনিশ, আরামদায়ক ফিটের জন্য কোণযুক্ত বাডস (কালো)","","https://m.media-amazon.com/images/I/51Q8DUDT2eL._AC_UY654_QL65_.jpg","599.0","599.0","INR","2","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","25","product","B0FNNC3FKY","https://www.amazon.in/-/bn/dp/B0FNNC3FKY/","GOBOULT Fluid X হেডফোন ব্লুটুথ ওয়্যারলেস সাথে 60H প্লেটাইম, 40mm ড্রাইভার, Zen ENC মাইক, টাইপ-C চার্জিং, কমব্যাট গেমিং, BTv 5.4, মাইক সহ ওয়্যারলেস হেডফোন (সাদা)","","https://m.media-amazon.com/images/I/615ARblI-qL._AC_UY654_QL65_.jpg","","","INR","938","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","26","product","B0FG2QT7H2","https://www.amazon.in/-/bn/dp/B0FG2QT7H2/","boAt Rockerz 512 ANC,(~40dB) হাইব্রিড ANC, 80H ব্যাটারি, 40mm ড্রাইভার, 40ms লো লেটেন্সি, ENx Tech,অ্যাপ সাপোর্টের মাধ্যমে বিজ্ঞাপন মুক্ত সঙ্গীত স্ট্রিম করুন, ব্লুটুথ হেডফোন, মাইকের সাথে ওয়্যারলেস","","https://m.media-amazon.com/images/I/61qdD0zSk8L._AC_UY654_QL65_.jpg","2799.0","2799.0","INR","303","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","27","product","B0DDHM6D3L","https://www.amazon.in/-/bn/dp/B0DDHM6D3L/","Portronics Conch Theta C ইন ইয়ার টাইপ C ওয়্যার্ড ইয়ারফোন ইন লাইন HD মাইক, পাওয়ারফুল অডিও, 14.2mm ড্রাইভার, ইউনিক ইয়ারবাডস ডিজাইন, TPE অ্যান্টি ট্যাঙ্গেল ওয়্যার, লাইন কন্ট্রোলে, ওয়াইড","","https://m.media-amazon.com/images/I/51GGwjwSr0L._AC_UY654_QL65_.jpg","279.0","279.0","INR","57","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","28","product","B074ZF7PVZ","https://www.amazon.in/-/bn/dp/B074ZF7PVZ/","মাইকসহ তারযুক্ত হেডফোন Boat BassHeads 900","","https://m.media-amazon.com/images/I/61XBkWmmQeL._AC_UY654_QL65_.jpg","899.0","899.0","INR","995","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","29","product","B09QL3NQHX","https://www.amazon.in/-/bn/dp/B09QL3NQHX/","Boat Rockerz 425 ব্লুটুথ ওয়্যারলেস ওভার ইয়ার হেডফোন মাইক সিগনেচার সাউন্ড, গেমিংয়ের জন্য বিস্ট মোড, Enx Tech, ASAP চার্জ, 25H প্লেটাইম, ব্লুটুথ V5.2 (অ্যাক্টিভ ব্ল্যাক)","","https://m.media-amazon.com/images/I/61XvYOrqVeL._AC_UY654_QL65_.jpg","1399.0","1399.0","INR","53","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","30","product","B08KHT2HDT","https://www.amazon.in/-/bn/dp/B08KHT2HDT/","Marshall Major IV ওয়্যারলেস ব্লুটুথ অন ইয়ার হেডফোন মাইক সহ (কালো)","","https://m.media-amazon.com/images/I/71mTfSKhhTL._AC_UY654_QL65_.jpg","9999.0","9999.0","INR","155","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","31","product","B0D4ZC4XMT","https://www.amazon.in/-/bn/dp/B0D4ZC4XMT/","Bose QuietComfort আল্ট্রা ব্লুটুথ হেডফোন, স্পেসিয়াল অডিও সহ ওয়্যারলেস হেডফোন, মাইকের সাথে ওভার ইয়ার নয়েজ ক্যান্সেলিং হেডফোন, 24 ঘন্টা পর্যন্ত ব্যাটারি লাইফ, লুনার ব্লু - লিমিটেড এডিশন কালার","","https://m.media-amazon.com/images/I/61z+9dMt9vL._AC_UY654_QL65_.jpg","35900.0","35900.0","INR","87","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","2","32","product","B0DV5HX4JZ","https://www.amazon.in/-/bn/dp/B0DV5HX4JZ/","boAt Rockerz 650 Pro (2025 লঞ্চ), টাচ/সোয়াইপ কন্ট্রোলস, Dolby অডিও, 80Hrs ব্যাটারি, 2Mics Enx, ফাস্ট চার্জ, অ্যাপ সাপোর্ট, ডুয়াল পেয়ার, ব্লুটুথ ওভার ইয়ার হেডফোন, মাইকের সাথে ওয়্যারলেস হেডফোন","","https://m.media-amazon.com/images/I/61faDMBMdmL._AC_UY654_QL65_.jpg","2799.0","2799.0","INR","26","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","33","product","B0DV5HX4JZ","https://www.amazon.in/-/bn/dp/B0DV5HX4JZ/","boAt Rockerz 650 Pro (2025 লঞ্চ), টাচ/সোয়াইপ কন্ট্রোলস, Dolby অডিও, 80Hrs ব্যাটারি, 2Mics Enx, ফাস্ট চার্জ, অ্যাপ সাপোর্ট, ডুয়াল পেয়ার, ব্লুটুথ ওভার ইয়ার হেডফোন, মাইকের সাথে ওয়্যারলেস হেডফোন","","https://m.media-amazon.com/images/I/61faDMBMdmL._AC_UY654_QL65_.jpg","2799.0","2799.0","INR","26","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","34","product","B0CDZR83T8","https://www.amazon.in/-/bn/dp/B0CDZR83T8/","soundcore H30i ওয়্যারলেস অন-ইয়ার হেডফোন, ফোল্ডেবল ডিজাইন, খাঁটি বেস, 70H প্লেটাইম, ব্লুটুথ 5.3, লাইটওয়েট এবং আরামদায়ক, অ্যাপ সংযোগ, মাল্টিপয়েন্ট সংযোগ","","https://m.media-amazon.com/images/I/61+Vu6eCccL._AC_UY654_QL65_.jpg","1899.0","1899.0","INR","93","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","35","product","B0CQXMXJC5","https://www.amazon.in/-/bn/dp/B0CQXMXJC5/","Anker Q20i হাইব্রিড অ্যাক্টিভ নয়েজ ক্যান্সেলিং হেডফোন, ওয়্যারলেস ওভার-ইয়ার ব্লুটুথ, 40H লং ANC প্লেটাইম, হাই-রেস অডিও, বিগ বেস, একটি অ্যাপের মাধ্যমে কাস্টমাইজ করুন, ট্রান্সপারেন্সি মোড (সাদা)","","https://m.media-amazon.com/images/I/5173YF8RlaL._AC_UY654_QL65_.jpg","4298.0","4298.0","INR","497","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","36","product","B0F7LY85KB","https://www.amazon.in/-/bn/dp/B0F7LY85KB/","boAt 2025 Launch Rockerz 421, 40H ব্যাটারি, লো লেটেন্সি (40Ms), 40Mm ড্রাইভার, Enx Tech, অ্যাপ সাপোর্টের মাধ্যমে স্ট্রিম বিজ্ঞাপন মুক্ত সঙ্গীত, ব্লুটুথ হেডফোন, মাইকের সাথে ওয়্যারলেস ওভার ইয়ার হেডফোন","","https://m.media-amazon.com/images/I/71quB2GTUKL._AC_UY654_QL65_.jpg","1399.0","1399.0","INR","14","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","37","product","B0C4HDNDGN","https://www.amazon.in/-/bn/dp/B0C4HDNDGN/","Portronics Muffs M2 ব্লুটুথ হেডফোন ওভার ইয়ার 40 ঘন্টা পর্যন্ত প্লেটাইম, 40mm ডায়নামিক ড্রাইভার, AUX 3.5mm, শক্তিশালী বেস, ল্যাপটপ এবং PC সাপোর্ট, টাইপ C চার্জিং পোর্ট, ফোল্ডেবল ডিজাইন (সাদা)","","https://m.media-amazon.com/images/I/51OpXOQc0PL._AC_UY654_QL65_.jpg","999.0","999.0","INR","11","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","38","product","B083WS3WPK","https://www.amazon.in/-/bn/dp/B083WS3WPK/","Sennheiser HD 350BT ওয়্যারলেস হেডফোন, জার্মান ডিজাইন, 30 ঘণ্টা পর্যন্ত ব্যাটারি, আরামদায়ক এবং হালকা ওজনের ওভার ইয়ার ডিজাইন, ক্লিয়ার কলের জন্য বিল্ট-ইন মাইক, দ্রুত চার্জিং, 2Y ওয়ারেন্টি, কালো","","https://m.media-amazon.com/images/I/51eVTenDv1S._AC_UY654_QL65_.jpg","4989.0","4989.0","INR","35","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","39","product","B0B2X2LPGH","https://www.amazon.in/-/bn/dp/B0B2X2LPGH/","Audio-Technica ATH-AWKT ওভার-ইয়ার হেডফোন Kokutan সহ (ডোরাকাটা আবলুস)","","https://m.media-amazon.com/images/I/71YAOGbpYmL._AC_UY654_QL65_.jpg","433540.0","433540.0","INR","0","","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","40","product","B0FPRCRTRN","https://www.amazon.in/-/bn/dp/B0FPRCRTRN/","pTron Studio Classic w/ 75Hrs Playtime, Wireless Over Ear Headphones w/HD Mic & AI-ENC, Low-Latency Game & Music, Deep Bass, BT5.4, Dual Device Pairing, Voice Assist. & Type-C Fast Charging (Black)","","https://m.media-amazon.com/images/I/51B4bKd3VbL._AC_UY654_QL65_.jpg","899.0","899.0","INR","138","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","41","product","B0FBRGKXHG","https://www.amazon.in/-/bn/dp/B0FBRGKXHG/","OnePlus Bullets Wireless Z3 in-Ear Neckband with 12.4mm Drivers, 3D Spatial Audio,10 mins Charge for 27 hrs Playback, 4 EQ preset, Dynamic bass Enhancement & BT5.4","","https://m.media-amazon.com/images/I/51vT4GzBObL._AC_UY654_QL65_.jpg","1699.0","1699.0","INR","22","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","42","product","B0C6KFZC9Z","https://www.amazon.in/-/bn/dp/B0C6KFZC9Z/","Anker এর soundcore, স্পেস ওয়ান অ্যাক্টিভ নয়েজ ট্র্যাভেল পাউচ সহ ব্লুটুথ ওভার ইয়ার হেডফোন বাতিল করছে, 2X শক্তিশালী ভয়েস রিডাকশন, 40H ANC প্লেটাইম,অ্যাপ কন্ট্রোল, Ldac হাই-রেজ,কমফোর্ট ফিটের জন্য","","https://m.media-amazon.com/images/I/51l80KVua0L._AC_UY654_QL65_.jpg","6999.0","6999.0","INR","218","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","43","product","B0FDGVNSLH","https://www.amazon.in/-/bn/dp/B0FDGVNSLH/","Samsung Galaxy Buds Core (Black) Galaxy AI Enabled in-Ear TWS with ANC | Enriched Bass | 6 Mic Setup | IP54 | 35hrs Battery | Touch Controls","","https://m.media-amazon.com/images/I/61WRrNa6BIL._AC_UY654_QL65_.jpg","4199.0","4199.0","INR","13","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","44","product","B0DR35TX1N","https://www.amazon.in/-/bn/dp/B0DR35TX1N/","hayden HY-HD10 প্রফেশনাল স্টুডিও হেডফোন ওভার-ইয়ার, 50mm ড্রাইভার, ফোল্ডেবল, লাইটওয়েট, ডুয়াল ডিটাচেবল কেবল (2.8m কয়েলড এবং মাইক সহ 1.2m) DJ, গেমিং, রেকর্ডিং, মেশানো, মনিটরিং এর জন্য (কালো)","","https://m.media-amazon.com/images/I/71mlQ0toETL._AC_UY654_QL65_.jpg","1899.0","1899.0","INR","409","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","45","product","B0FC2YG6SK","https://www.amazon.in/-/bn/dp/B0FC2YG6SK/","boAt 2025 Launch Rockerz 413, 60H ব্যাটারি, 40Mm ড্রাইভার, ডুয়াল পেয়ার, ENx Tech, লো লেটেন্সি, অ্যাপ সাপোর্টের মাধ্যমে স্ট্রিম বিজ্ঞাপন ফ্রি মিউজিক, ব্লুটুথ হেডফোন, মাইকের সাথে ওয়্যারলেস ওভার ইয়ার","","https://m.media-amazon.com/images/I/71mcQcNYL0L._AC_UY654_QL65_.jpg","1599.0","1599.0","INR","270","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","46","product","B0F3PQHWTZ","https://www.amazon.in/-/bn/dp/B0F3PQHWTZ/","Sony WH-1000XM6 সেরা ওয়্যারলেস নয়েজ ক্যান্সেলিং হেডফোন, HD NC প্রসেসর QN3, 12 মাইক্রোফোন, অ্যাডাপটিভ NC অপ্টিমাইজার, ইঞ্জিনিয়ারদের দ্বারা দক্ষ, স্টুডিও-কোয়ালিটি- কালো","","https://m.media-amazon.com/images/I/61+vg4nVg9L._AC_UY654_QL65_.jpg","39990.0","39990.0","INR","17","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","47","product","B00K0AMYFO","https://www.amazon.in/-/bn/dp/B00K0AMYFO/","Sony ZX Series MDR-ZX310AP তারযুক্ত হেডব্যান্ড স্টেরিও অন ইয়ার হেডসেট-নীল","","https://m.media-amazon.com/images/I/515GyXy58wL._AC_UY654_QL65_.jpg","1299.0","1299.0","INR","14","100","",""
"amazon","in","search_results","term","headphones","true","","2026-01-09 16:40:06 UTC","3","48","product","B01M9C51T9","https://www.amazon.in/-/bn/dp/B01M9C51T9/","boAt BassHeads 225 ইন-ইয়ার অয়্যার্ড ইয়ারফোন সহ সুপার এক্সট্রা বেস, মেটালিক ইয়ারবাড, কেবল জড়াবে না, গোল্ড প্লেটেড অ্যাঙ্গলড জ্যাক এবং ক্যারি কেস (কালো)","","https://m.media-amazon.com/images/I/61iSV4o+X-L._AC_UY654_QL65_.jpg","499.0","499.0","INR","11","100","",""
